Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W827    2104.15         2103.79         0.14165         1.00017         48.5045         1.95133         
W828    2104.47         2107.5          0.131694        0.99856         47.7404         0.770368        
W829    2104.73         2101.98         0.176325        1.00131         44.4203         0.316672        
W830    2104.94         2105.42         0.16058         0.999775        48.4823         1.22314         
W831    2105.1          2106.91         0.135451        0.999141        49.146          1.4479          
W832    2105.2          2103.53         0.149594        1.00079         49.3084         0.196286        
W833    2105.26         2107.19         0.134042        0.999081        46.0076         1.1465          
W834    2105.26         2103.44         0.154263        1.00086         45.0774         1.1594          
W835    2105.2          2108.28         0.126649        0.998543        46.7688         0.288731        
W836    2105.1          2105.1          0.137218        0.999999        50.6931         2.78172         
W837    2104.94         2106.15         0.142181        0.999427        48.4977         0.288438        
W838    2104.73         2102.87         0.151556        1.00089         48.8954         2.0505          
W839    2104.47         2107.19         0.127268        0.998709        49.1425         2.45704         
W840    2104.15         2105.4          0.136108        0.999408        47.734          1.70679         
W841    2103.78         2104.81         0.141984        0.999513        50.624          0.902158        
W842    2103.36         2104.8          0.140948        0.999319        47.9125         1.36323         
W843    2102.89         2106.75         0.128163        0.998168        50.879          1.94583         
W844    2102.37         2101.04         0.142269        1.00063         47.3312         0.682716        
W845    2101.79         2104.51         0.12794         0.998707        47.5168         4.14566         
W846    2101.16         2107.02         0.119473        0.99722         45.246          1.62443         
W847    2100.48         2101.08         0.138875        0.999718        40.8936         0.580176        
W848    2099.75         2108.81         0.122519        0.995707        34.709          0.296668        
W849    2098.97         2093.82         0.125714        1.00246         38.4534         0.639108        
W850    2098.14         2107.59         0.133893        0.995514        30.7378         2.75204         
W851    2097.72         2099.78         0.15758         0.99902         36.3032         2.94433         
W852    2098.55         2095.48         0.149059        1.00147         44.8023         0.0756776       
W853    2099.33         2100.68         0.129871        0.999362        42.4465         0.267199        
W854    2100.07         2102.57         0.115375        0.998807        47.2106         1.66367         
W855    2100.75         2098.33         0.124877        1.00115         44.28           1.0328          
W856    2101.37         2109.79         0.128646        0.996009        42.8353         0.444728        
W857    2101.95         2099.62         0.124576        1.00111         63.7789         1.69411         
W858    2102.47         2102.13         0.127888        1.00017         58.2827         0.933907        
W859    2102.95         2101.1          0.165116        1.00088         52.2111         0.31527         
W860    2103.37         2109.33         0.127036        0.997172        40.8941         0.141715        
W861    2103.73         2101.53         0.154077        1.00105         54.0288         1.36309         
W862    2104.05         2106.51         0.13638         0.99883         46.4665         4.9105          
W863    2104.31         2106.58         0.162329        0.998921        49.3103         0.950772        
W864    2104.52         2104.81         0.171122        0.999862        49.5636         2.69509         
W865    2104.68         2106.22         0.142019        0.999268        54.9481         3.14318         
W866    2104.78         2106.26         0.13992         0.999299        51.527          2.42061         
W867    2104.84         2103.87         0.143044        1.00046         49.581          2.76422         
W868    2104.84         2108.55         0.131211        0.998237        50.8119         0.085815        
W869    2104.78         2103.83         0.159339        1.00045         50.2243         0.694937        
W870    2104.68         2106.4          0.150831        0.999182        42.7127         0.953556        
W871    2104.52         2104.32         0.150197        1.00009         51.6994         0.779228        
W872    2104.31         2105.53         0.147423        0.99942         48.3999         1.28365         
W873    2104.05         2103.35         0.146008        1.00033         48.813          1.03233         
W874    2103.73         2104.75         0.13655         0.999518        47.064          1.34886         
W875    2103.37         2105.98         0.131686        0.998757        43.9699         1.27238         
W876    2102.95         2106.39         0.126241        0.998366        50.3875         0.982665        
W877    2102.47         2104.68         0.142668        0.99895         50.6349         0.353221        
W878    2101.95         2105.06         0.139928        0.998522        45.3998         0.925606        
W879    2101.37         2099.95         0.149232        1.00068         44.6191         1.00876         
W880    2100.75         2098.89         0.138417        1.00088         46.1572         0.783515        
W881    2100.07         2108.62         0.133138        0.995944        47.5994         0.90826         
W882    2099.33         2097.17         0.148719        1.00103         49.4635         1.31272         
W883    2098.55         2098.7          0.140351        0.99993         50.2742         1.10127         
W884    2097.72         1972.7          0.14169         1.06337         200             3.07219         
W885    2097.25         2103.52         0.137835        0.997019        30.7881         1.54077         
W886    2098.09         2102.21         0.1256          0.998039        54.5765         0.240007        
W887    2098.87         2115.21         0.124377        0.992273        38.7754         1.62732         
W888    2099.6          2102.19         0.122057        0.998767        45.9369         1.55435         
W889    2100.28         2103.96         0.132291        0.998249        42.964          0.342679        
W890    2100.9          2108.02         0.143997        0.996624        44.603          1.07138         
W891    2101.48         2107.15         0.128991        0.99731         56.7034         2.16606         
W892    2102            2101.75         0.128669        1.00012         53.2725         2.76288         
W893    2102.47         2102.65         0.158134        0.999917        43.0511         3.69621         
W894    2102.89         2103.52         0.152556        0.999702        44.2292         0.169183        
W895    2103.26         2102.51         0.154501        1.00036         48.5324         1.9259          
W896    2103.58         2102.91         0.163571        1.00032         49.0811         0.759108        
W897    2103.84         2103.49         0.172797        1.00016         45.1647         1.63067         
W898    2104.05         2107.42         0.170908        0.998399        43.8702         0.856136        
W899    2104.21         2106.33         0.141486        0.998994        50.3684         1.98146         
W900    2104.31         2103.95         0.145863        1.00017         56.882          2.25306         
W901    2104.36         2101.71         0.151549        1.00126         53.9541         2.10554         
W902    2104.36         2105.44         0.144199        0.999489        49.0361         0.621381        
W903    2104.31         2105.2          0.156603        0.999577        47.3883         0.355401        
W904    2104.21         2106.42         0.158021        0.998948        45.598          0.0615529       
W905    2104.05         2105.63         0.140928        0.999247        50.1306         1.99899         
W906    2103.84         2105.46         0.140184        0.99923         49.9159         3.31932         
W907    2103.58         2104.66         0.142237        0.999484        47.4353         3.46766         
W908    2103.26         2101.88         0.157013        1.00066         56.847          1.85017         
W909    2102.89         2108.78         0.131959        0.997207        46.1552         1.71953         
W910    2102.47         2100.45         0.140658        1.00097         53.5069         3.03323         
W911    2102            2101.72         0.134838        1.00013         56.9714         1.58901         
W912    2101.48         2110.92         0.137163        0.995527        41.8858         0.691574        
W913    2100.9          2102.61         0.140025        0.999188        46.3325         0.252489        
W914    2100.28         2102.27         0.123           0.999051        42.0812         4.64193         
W915    2099.6          2100.8          0.125161        0.999427        40.395          1.87897         
W916    2098.87         2098.98         0.133019        0.999946        44.9102         1.98295         
W917    2098.09         2109.79         0.127982        0.99445         30.3092         1.28891         
W918    2097.25         2092.68         0.149636        1.00219         47.208          2.38282         
W919    2096.73         2229.62         0.031342        0.940398        1.12217         5.59676e-09     
W920    2097.57         2092.08         0.127974        1.00262         47.6941         1.05541         
W921    2098.35         2125.96         0.125387        0.987014        24.9779         0.267235        
W922    2099.08         2101.24         0.138209        0.99897         41.1096         3.37057         
W923    2099.75         2104.61         0.120811        0.997692        44.6653         0.519875        
W924    2100.38         2101.36         0.134166        0.999532        37.9097         0.819206        
W925    2100.96         2100.08         0.134218        1.00042         42.8361         1.44375         
W926    2101.48         2099.03         0.131558        1.00117         46.1402         2.36471         
W927    2101.95         2103.92         0.146089        0.999064        45.4212         0.180044        
W928    2102.37         2107            0.159072        0.997804        34.3326         1.76071         
W929    2102.74         2103.45         0.158964        0.999662        46.4636         2.92314         
W930    2103.05         2103.6          0.153957        0.999738        50.1068         3.23111         
W931    2103.31         2105.51         0.158568        0.998956        41.0647         0.938138        
W932    2103.52         2103.09         0.160958        1.00021         46.0033         1.83925         
W933    2103.68         2105.84         0.136365        0.998974        49.3809         1.35069         
W934    2103.79         2102.95         0.137629        1.0004          51.8557         1.2943          
W935    2103.84         2105.54         0.126105        0.999194        46.6602         4.59897         
W936    2103.84         2105.23         0.139107        0.999338        43.3938         1.66285         
W937    2103.79         2108.27         0.140443        0.997874        50.1042         1.43375         
W938    2103.68         2104.85         0.185283        0.999447        46.1764         2.72526         
W939    2103.52         2106.85         0.135704        0.998423        46.1079         2.47263         
W940    2103.31         2106.82         0.148227        0.998335        42.1982         1.69986         
W941    2103.05         2105.18         0.127187        0.998987        47.5529         0.817031        
W942    2102.74         2102.95         0.141274        0.999901        49.4064         0.781227        
W943    2102.37         2103.1          0.138719        0.999651        43.8011         3.56501         
W944    2101.95         2106.39         0.119001        0.997895        46.9524         0.70397         
W945    2101.48         2101.46         0.123287        1.00001         52.0796         2.58906         
W946    2100.96         2102.66         0.12326         0.999188        49.448          0.880487        
W947    2100.38         2108.08         0.126736        0.99635         36.3233         0.169789        
W948    2099.75         2114.46         0.129407        0.993047        38.143          0.570511        
W949    2099.08         2106.51         0.123842        0.996469        36.0796         1.43671         
W950    2098.35         2098.73         0.120968        0.999817        42.2089         1.29499         
W951    2097.57         2099.64         0.107302        0.99901         41.6361         0.472618        
W952    2096.73         2101.23         0.128317        0.99786         77.794          2.87752         
W953    2096.16         2004.6          0.128465        1.04568         63.6549         1.94385         
W954    2096.99         2098.11         0.121313        0.999467        49.2345         3.95586         
W955    2097.78         2129.52         0.11269         0.985093        25.8409         1.43703         
W956    2098.5          2106.6          0.114598        0.996157        38.4369         3.83293         
W957    2099.18         2099.16         0.128073        1.00001         42.1749         1.32068         
W958    2099.81         2100.32         0.127895        0.999756        41.4004         6.09152         
W959    2100.38         2101.93         0.125466        0.999264        52.8316         0.301991        
W960    2100.91         2117.92         0.120189        0.991967        36.1427         2.3083          
W961    2101.38         2103.85         0.120725        0.998824        54.0694         0.219519        
W962    2101.8          2101.97         0.127766        0.999916        42.3264         1.31674         
W963    2102.16         2102.19         0.121056        0.999986        46.5313         0.808398        
W964    2102.48         2102.99         0.125256        0.999757        46.9212         2.29865         
W965    2102.74         2104.09         0.125306        0.999358        46.4215         2.33555         
W966    2102.95         2104.9          0.132753        0.999075        44.9334         0.166243        
W967    2103.11         2105.39         0.131137        0.998914        42.7347         1.53883         
W968    2103.21         2103.39         0.129008        0.999913        53.9744         1.56698         
W969    2103.26         2105.36         0.11116         0.999003        54.5622         0.222535        
W970    2103.26         2101.73         0.135025        1.00073         47.4295         0.277042        
W971    2103.21         2104.29         0.132374        0.999487        44.7886         0.272305        
W972    2103.11         2105.87         0.120588        0.998689        41.4945         0.140392        
W973    2102.95         2100.57         0.139749        1.00113         49.5955         0.700286        
W974    2102.74         2109.41         0.126344        0.996837        39.0623         1.58309         
W975    2102.48         2103.01         0.119016        0.999748        51.2189         0.996153        
W976    2102.16         2103.75         0.126277        0.999243        44.8356         6.85145         
W977    2101.8          2107.82         0.131862        0.99714         37.956          5.28308         
W978    2101.38         2103.91         0.131944        0.998794        43.2082         0.575768        
W979    2100.91         2102.79         0.111367        0.999102        52.5218         2.69586         
W980    2100.38         2098.39         0.131513        1.00095         51.4809         0.859602        
W981    2099.81         2105.54         0.133554        0.997277        37.7364         2.51565         
W982    2099.18         2096.77         0.129031        1.00115         43.422          2.77345         
W983    2098.5          2102.48         0.126425        0.99811         33.9576         1.18875         
W984    2097.78         2097.65         0.141428        1.00006         57.6954         1.10481         
W985    2096.99         2092.75         0.12493         1.00203         46.1676         3.31806         
W986    2096.16         2092.99         0.140154        1.00152         52.3013         2.86005         
W987    2095.54         2134.52         0.121537        0.981742        56.8391         0.843           
W988    2096.37         2092.79         0.114982        1.00171         53.6654         2.56803         
W989    2097.15         2097.76         0.119521        0.999709        31.7829         0.915669        
W990    2097.88         2099.42         0.120003        0.999266        44.853          3.32623         
W991    2098.56         2111.5          0.11921         0.993872        43.3533         0.517875        
W992    2099.18         2100.91         0.126753        0.999179        45.2936         2.16518         
W993    2099.76         2103.65         0.122514        0.998151        49.9088         0.623821        
W994    2100.28         2099.79         0.123263        1.00023         44.1658         1.73551         
W995    2100.75         2102.24         0.120269        0.99929         48.0808         3.87077         
W996    2101.17         2098.5          0.134011        1.00127         47.7695         0.733316        
W997    2101.53         2102.2          0.112787        0.999685        59.2418         1.35861         
W998    2101.85         2105.95         0.123539        0.998052        32.7354         0.66638         
W999    2102.11         2103.06         0.127454        0.999547        44.6882         3.97152         
W1000   2102.32         2103.83         0.13398         0.999281        40.2182         0.637091        
W1001   2102.48         2106.29         0.134569        0.998192        36.4894         2.17917         
W1002   2102.58         2102.76         0.1308          0.999914        51.36           0.53213         
W1003   2102.63         2104            0.136913        0.999353        48.7866         1.75525         
W1004   2102.63         2102.23         0.130667        1.00019         45.6433         1.91202         
W1005   2102.58         2103.89         0.125235        0.999377        47.5101         1.22227         
W1006   2102.48         2102.93         0.120703        0.999783        42.2973         1.69563         
W1007   2102.32         2104.1          0.130137        0.999152        45.4264         3.35175         
W1008   2102.11         2099.01         0.138318        1.00148         47.7069         1.92685         
W1009   2101.85         2100.81         0.127145        1.0005          48.2794         4.16197         
W1010   2101.53         2106.7          0.11972         0.997547        43.3687         3.37754         
W1011   2101.17         2100.08         0.146958        1.00052         55.0296         1.76768         
W1012   2100.75         2103.43         0.115991        0.998725        46.836          2.42143         
W1013   2100.28         2103.99         0.108556        0.998235        49.136          2.64531         
W1014   2099.76         2102.2          0.123151        0.998837        51.8859         0.740591        
W1015   2099.18         2099.88         0.119544        0.999668        40.6042         0.746488        
W1016   2098.56         2099.06         0.117098        0.999762        51.0331         1.55767         
W1017   2097.88         2099.79         0.118646        0.99909         42.6657         0.872699        
W1018   2097.15         2097            0.119021        1.00007         38.1869         2.04576         
W1019   2096.37         2323.1          0.112553        0.902405        8.22928         0.792225        
W1020   2095.54         2267.36         0.11518         0.924222        23.6328         2.61217         
W1021   2094.87         2145.54         0.122           0.976386        13.4442         0.407821        
W1022   2095.7          2099.2          0.125398        0.998332        54.7577         0.959832        
W1023   2096.48         2107.15         0.119621        0.994936        34.2792         0.0108505       
W1024   2097.21         2096.69         0.121568        1.00025         40.6597         2.29622         
W1025   2097.88         2094.74         0.127998        1.0015          45.9408         1.76306         
W1026   2098.51         2107.78         0.126163        0.995601        31.5081         0.41493         
W1027   2099.08         2101.75         0.130736        0.99873         56.0763         0.513776        
W1028   2099.6          2098.58         0.124396        1.00049         40.7934         1.84353         
W1029   2100.07         2105.92         0.120611        0.997222        40.5481         1.33301         
W1030   2100.49         2099.99         0.123622        1.00024         45.4134         0.811554        
W1031   2100.86         2101.82         0.120892        0.99954         43.7315         2.48864         
W1032   2101.17         2101.82         0.126809        0.99969         44.5786         1.31981         
W1033   2101.43         2101.88         0.133927        0.999787        45.5892         3.22469         
W1034   2101.64         2103.76         0.127701        0.998995        42.742          0.559971        
W1035   2101.8          2105.35         0.120077        0.998315        45.2741         5.16654         
W1036   2101.9          2124.15         0.115275        0.989524        32.1225         0.766207        
W1037   2101.95         2102.96         0.128188        0.999521        61.8467         1.32731         
W1038   2101.95         2104.7          0.125649        0.998696        46.5144         4.2025          
W1039   2101.9          2102.22         0.131886        0.999849        51.047          4.07538         
W1040   2101.8          2102.22         0.129963        0.999799        47.8088         0.78532         
W1041   2101.64         2099.3          0.148102        1.00112         42.3727         0.848112        
W1042   2101.43         2108.41         0.126126        0.99669         42.5006         0.460906        
W1043   2101.17         2113.26         0.117262        0.994277        42.5555         0.569525        
W1044   2100.86         2098.44         0.126745        1.00115         55.4098         1.26211         
W1045   2100.49         2103.06         0.117583        0.998778        45.7533         1.57597         
W1046   2100.07         2100.46         0.122663        0.999815        39.4513         1.73846         
W1047   2099.6          2120.47         0.146491        0.99016         28.335          0.897572        
W1048   2099.08         2097.42         0.146412        1.00079         58.7718         0.961628        
W1049   2098.51         2101            0.128777        0.998813        47.1822         1.51193         
W1050   2097.88         2105.7          0.121157        0.996286        41.0671         0.113849        
W1051   2097.21         2106.07         0.120422        0.995792        44.5495         1.58579         
W1052   2096.48         2106.96         0.118506        0.995023        46.4321         0.34393         
W1053   2095.7          2115.71         0.136927        0.990541        34.6078         2.84761         
W1054   2094.87         2099.75         0.149088        0.997675        41.9036         0.177425        
W1055   2094.15         3070.72         0.122           0.681973        2.10813         4.8436e-06      
W1056   2094.98         2094.65         0.134606        1.00015         57.9694         3.57456         
W1057   2095.75         2100.42         0.117669        0.997779        40.808          1.05821         
W1058   2096.48         2094.81         0.125778        1.0008          30.0072         0.259169        
W1059   2097.15         2090.33         0.120548        1.00326         55.9146         1.64249         
W1060   2097.78         2120.01         0.112301        0.989513        27.1172         0.516024        
W1061   2098.35         2096.18         0.130403        1.00104         35.9594         0.982191        
W1062   2098.87         2106.25         0.131277        0.996495        40.1777         0.260019        
W1063   2099.34         2103.44         0.126052        0.998051        42.0702         0.287815        
W1064   2099.76         2097.37         0.123522        1.00114         37.1424         1.36967         
W1065   2100.13         2099.31         0.12642         1.00039         39.2496         2.22783         
W1066   2100.44         2105.7          0.125757        0.997502        38.7738         6.07641         
W1067   2100.7          2108.14         0.121004        0.996471        40.7559         0.284161        
W1068   2100.91         2099.96         0.132218        1.00045         46.8986         1.37452         
W1069   2101.07         2103.25         0.115795        0.998961        40.4911         1.80028         
W1070   2101.17         2100.4          0.118714        1.00037         52.5612         0.818493        
W1071   2101.22         2100.86         0.131811        1.00017         44.1087         0.982716        
W1072   2101.22         2108.05         0.12993         0.99676         40.6278         1.50288         
W1073   2101.17         2100.67         0.13239         1.00024         48.5886         0.357389        
W1074   2101.07         2105.41         0.118529        0.997939        44.1051         0.851229        
W1075   2100.91         2117.03         0.13234         0.992387        33.2165         1.7346          
W1076   2100.7          2111.88         0.123954        0.994708        38.2995         0.836962        
W1077   2100.44         2096.56         0.145338        1.00185         38.7417         0.858678        
W1078   2100.13         2098.1          0.12093         1.00096         43.0127         1.57951         
W1079   2099.76         2110.98         0.13186         0.994683        31.1591         0.314547        
W1080   2099.34         2099.6          0.123744        0.999879        33.7344         2.69905         
W1081   2098.87         2098.4          0.133558        1.00023         45.6731         0.874932        
W1082   2098.35         2120            0.129797        0.989787        29.9799         1.16412         
W1083   2097.78         2098.72         0.129074        0.99955         41.9656         1.8742          
W1084   2097.15         2107.9          0.128384        0.994902        30.493          0.750388        
W1085   2096.48         2112.28         0.126379        0.992519        35.8137         2.47832         
W1086   2095.75         2096.8          0.134378        0.999499        41.5716         1.59142         
W1087   2094.98         2080.09         0.133704        1.00716         45.5897         2.93427         
W1088   2094.15         2111.8          0.136208        0.991638        36.7578         1.86089         
W1089   2093.37         2184.19         0.13192         0.958421        22.134          2.50124         
W1090   2094.2          2105.58         0.1462          0.994597        37.2448         1.95092         
W1091   2094.98         2059.18         0.130795        1.01738         26.8264         0.573162        
W1092   2095.7          2130.78         0.173064        0.983539        25.3905         2.26192         
W1093   2096.38         2121.92         0.16556         0.987964        49.5555         0.886372        
W1094   2097            2080.65         0.171472        1.00786         36.3285         1.63446         
W1095   2097.57         2098.5          0.170691        0.99956         45.7527         8.65252         
W1096   2098.09         2106.35         0.169278        0.99608         21.1317         1.59968         
W1097   2098.56         2097.99         0.137003        1.00027         43.3482         0.416558        
W1098   2098.98         2112.13         0.117051        0.993774        37.6756         4.15837         
W1099   2099.34         2096.67         0.129534        1.00128         37.5547         0.470922        
W1100   2099.66         2100.96         0.127665        0.99938         56.7475         2.83641         
W1101   2099.92         2123.23         0.12721         0.989019        51.6909         5.9665          
W1102   2100.13         2109.7          0.126006        0.995463        51.9824         1.20892         
W1103   2100.28         2099.8          0.126424        1.00023         44.6248         1.9296          
W1104   2100.39         2102.26         0.127875        0.999112        53.8101         0.635396        
W1105   2100.44         2100.85         0.128669        0.999803        44.0261         2.90885         
W1106   2100.44         2102.79         0.140589        0.998885        41.2444         1.48361         
W1107   2100.39         2109.92         0.128049        0.995482        49.0207         2.91831         
W1108   2100.28         2100.55         0.146092        0.999875        50.1888         1.38138         
W1109   2100.13         2102.97         0.128129        0.998648        50.084          0.395074        
W1110   2099.92         2096            0.135135        1.00187         41.2135         1.48635         
W1111   2099.66         2099.85         0.127048        0.99991         51.3954         0.923876        
W1112   2099.34         2098.41         0.119765        1.00044         46.5287         0.704596        
W1113   2098.98         2101.73         0.125738        0.998692        49.5163         1.22566         
W1114   2098.56         2099.03         0.134853        0.999776        40.053          0.776018        
W1115   2098.09         2109.58         0.121453        0.994553        28.7243         0.871727        
W1116   2097.57         2117.85         0.120077        0.990425        32.4246         1.08633         
W1117   2097            2110.74         0.126243        0.993488        38.7814         3.44368         
W1118   2096.38         2131.99         0.113463        0.983297        49.7308         4.68108         
W1119   2095.7          2910.07         0.152362        0.720155        3.81512         3.59024e-06     
W1120   2094.98         1575.22         0.0615917       1.32996         11.1748         0.575357        
W1121   2094.2          2075.72         0.116835        1.0089          37.9435         1.2534          
W1122   2093.37         2072.48         0.128107        1.01008         33.7771         2.56528         
W1123   2092.55         2208.93         0.156525        0.947313        98.2037         4.18897         
W1125   2094.15         2106.16         0.152684        0.994298        52.1399         1.98733         
W1126   2094.87         2094.26         0.174389        1.0003          86.7557         1.12361         
W1127   2095.55         2071.14         0.174091        1.01179         34.1111         3.15285         
W1128   2096.17         22857.5         0.16618         0.5             199.999         0.893459        
W1129   2096.74         2092.52         0.173055        1.00202         44.818          0.461749        
W1130   2097.26         2083.23         0.168217        1.00674         56.1209         1.72062         
W1131   2097.73         2104.03         0.155621        0.997003        48.3414         1.47446         
W1132   2098.15         2098.53         0.149201        0.999818        45.1454         2.21315         
W1133   2098.51         2097.13         0.14805         1.00066         43.5467         1.70773         
W1134   2098.82         2102.01         0.12836         0.998485        56.2995         3.44803         
W1135   2099.08         2095.79         0.134377        1.00157         67.1658         1.69285         
W1136   2099.29         2093.85         0.143597        1.0026          46.2915         1.33375         
W1137   2099.45         2112.43         0.127787        0.993853        36.2879         3.42515         
W1138   2099.55         2092.45         0.150771        1.0034          57.9032         2.53661         
W1139   2099.61         2097.32         0.147014        1.00109         57.5611         0.290603        
W1140   2099.61         2106.42         0.153456        0.996765        79.1388         0.875696        
W1141   2099.55         91237           0.132278        0.5             199.997         1.14321         
W1142   2099.45         2039.76         0.142973        1.02926         197.843         1.56953         
W1143   2099.29         2093.99         0.133758        1.00253         49.5308         0.542163        
W1144   2099.08         2122.32         0.121782        0.989053        17.5732         2.54932         
W1145   2098.82         2097.65         0.126731        1.00056         29.8186         3.42045         
W1146   2098.51         2094.7          0.130154        1.00182         48.95           1.19434         
W1147   2098.15         2092.14         0.130947        1.00287         69.3063         2.02189         
W1148   2097.73         2099.36         0.125967        0.999226        52.405          1.61396         
W1149   2097.26         2092.29         0.157262        1.00238         50.3515         1.60948         
W1150   2096.74         2071.9          0.162           1.01199         73.9175         2.54986         
W1151   2096.17         2096.16         0.142164        1.00001         51.2847         3.43827         
W1152   2095.55         2082.9          0.161844        1.00607         38.3692         2.08207         
W1153   2094.87         650571          0.155188        0.5             199.983         7.29854         
W1154   2094.15         2002.96         0.137694        1.04553         30.6209         2.16111         
W1155   2093.37         2013.67         0.136085        1.03958         41.6187         9.15604         
W1156   2092.55         2072.33         0.130609        1.00976         31.2651         2.65193         
