Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W828    2104.47         2108.43         0.131942        0.99812         49.3746         1.31609         
W829    2104.73         2096.56         0.17564         1.0039          44.7491         0.617263        
W830    2104.94         2103.31         0.160456        1.00077         49.8684         2.20358         
W831    2105.1          2108            0.135638        0.998624        48.8619         1.08823         
W832    2105.2          2099.65         0.149199        1.00265         50.0704         0.237591        
W833    2105.26         2108.97         0.134279        0.998239        46.2971         0.851462        
W834    2105.26         2097.48         0.153694        1.00371         46.6615         3.03549         
W835    2105.2          2111.56         0.127031        0.996989        48.5749         1.80251         
W836    2105.1          2103.94         0.137142        1.00055         52.3689         1.54668         
W837    2104.94         2107.65         0.142364        0.998713        48.9599         0.409216        
W838    2104.73         2099.48         0.151178        1.0025          49.7948         1.11555         
W839    2104.47         2110.92         0.127658        0.996945        48.21           1.53121         
W840    2104.15         2105.15         0.136172        0.999525        48.4785         1.49529         
W841    2103.78         2102.78         0.141916        1.00048         49.0771         3.12464         
W842    2103.36         2099.1          0.140663        1.00203         51.4771         0.89371         
W843    2102.89         2107.67         0.128454        0.997734        53.4943         1.33728         
W844    2102.37         2096.59         0.141878        1.00276         50.3565         0.859246        
W845    2101.79         2107.41         0.128283        0.997332        46.6374         2.40574         
W846    2101.16         2104.45         0.11966         0.998438        49.5914         0.598666        
W847    2100.48         2101.53         0.138945        0.999502        43.5957         0.549908        
W848    2099.75         2105.48         0.122853        0.997279        41.5283         0.994957        
W849    2098.97         2101.17         0.125846        0.998955        47.3512         1.92319         
W850    2098.14         2107.05         0.134462        0.995769        65.5489         0.966586        
W851    2097.72         2095.94         0.157446        1.00085         46.2702         1.131           
W852    2098.55         2094.88         0.148798        1.00175         43.4965         1.82874         
W853    2099.33         2098.12         0.129796        1.00058         46.2546         0.602733        
W854    2100.07         2107.93         0.115807        0.996267        43.3799         0.956838        
W855    2100.75         2098.69         0.124755        1.00098         45.2863         2.6279          
W856    2101.37         2102.92         0.12874         0.999265        53.2059         1.65191         
W857    2101.95         2099.81         0.12445         1.00102         65.9081         1.9595          
W858    2102.47         2106.88         0.128156        0.997909        57.7913         0.837147        
W859    2102.95         2095.16         0.164505        1.00372         55.2537         2.43486         
W860    2103.37         2112.85         0.127608        0.995511        43.4228         0.327158        
W861    2103.73         2098.9          0.153723        1.0023          54.2609         0.178097        
W862    2104.05         2109.97         0.136765        0.997191        47.9899         1.06482         
W863    2104.31         2106.82         0.162523        0.99881         50.8108         0.734713        
W864    2104.52         2102.11         0.170926        1.00115         51.9041         1.74719         
W865    2104.68         2106.31         0.142129        0.999225        53.7291         2.57334         
W866    2104.78         2107.19         0.14008         0.998857        51.4066         1.26839         
W867    2104.84         2102.98         0.142918        1.00088         50.8501         2.04011         
W868    2104.84         2113.1          0.131726        0.996091        52.484          0.587437        
W869    2104.78         2099.32         0.158926        1.0026          51.9401         0.435101        
W870    2104.68         2105.38         0.150881        0.999665        44.4589         1.98143         
W871    2104.52         2102.66         0.150064        1.00089         53.4879         0.627524        
W872    2104.31         2103.56         0.14737         1.00036         50.0504         1.31669         
W873    2104.05         2101.81         0.145853        1.00107         49.8273         1.10846         
W874    2103.73         2105.67         0.136676        0.999078        48.1548         1.05871         
W875    2103.37         2103.2          0.131676        1.00008         46.6185         1.24536         
W876    2102.95         2106.99         0.126484        0.998081        53.6246         1.03571         
W877    2102.47         2098.51         0.142399        1.00189         54.3646         0.474636        
W878    2101.95         2104.4          0.140091        0.998836        47.883          0.913123        
W879    2101.37         2098.04         0.148996        1.00159         45.9713         0.858545        
W880    2100.75         2096.41         0.138132        1.00207         45.6002         0.370968        
W881    2100.07         2101.19         0.133209        0.999466        50.264          1.21492         
W882    2099.33         2093.65         0.148317        1.00272         51.7154         0.796114        
W883    2098.55         2101.73         0.140563        0.998488        47.7512         1.92238         
W884    2097.72         2162.69         0.146079        0.969958        86.5452         1.77202         
W885    2097.25         2095.69         0.137835        1.00075         51.7686         1.42449         
W886    2098.09         2095.02         0.125416        1.00146         51.4193         1.24818         
W887    2098.87         2098.1          0.124331        1.00036         49.1135         1.37304         
W888    2099.6          2102.68         0.122236        0.998535        46.4639         0.385464        
W889    2100.28         2098.83         0.1322          1.00069         47.5525         1.06583         
W890    2100.9          2097.15         0.14374         1.00179         52.9699         0.489901        
W891    2101.48         2103.34         0.129105        0.999115        65.1101         1.51652         
W892    2102            2104.97         0.12885         0.998591        52.2965         0.971794        
W893    2102.47         2099.81         0.157933        1.00127         44.4971         2.46682         
W894    2102.89         2104.2          0.152651        0.999379        47.2421         1.07309         
W895    2103.26         2104.59         0.154599        0.999367        51.4472         1.97806         
W896    2103.58         2101.28         0.163392        1.00109         48.8875         0.321321        
W897    2103.84         2102.83         0.172714        1.00048         46.1347         0.699862        
W898    2104.05         2103.08         0.170829        1.00046         47.2755         1.04995         
W899    2104.21         2106.47         0.141638        0.998925        50.8633         0.74567         
W900    2104.31         2102.59         0.145744        1.00082         56.5239         0.398534        
W901    2104.36         2099.79         0.15122         1.00218         53.0427         0.949227        
W902    2104.36         2104.79         0.144229        0.999797        49.2607         0.661191        
W903    2104.31         2103.07         0.15651         1.00059         49.0827         0.484534        
W904    2104.21         2106.06         0.15816         0.999122        47.3127         0.381546        
W905    2104.05         2107.53         0.141161        0.998349        50.8432         0.263775        
W906    2103.84         2105.97         0.140326        0.998987        49.5345         1.8109          
W907    2103.58         2104.05         0.142269        0.999777        47.2192         1.79177         
W908    2103.26         2098.55         0.156661        1.00225         57.2823         1.78409         
W909    2102.89         2106.88         0.132209        0.99811         50.254          2.83965         
W910    2102.47         2096.94         0.140288        1.00264         56.4011         0.959414        
W911    2102            2102.87         0.134894        0.999587        56.253          0.93821         
W912    2101.48         2101.61         0.137172        0.999936        49.7141         0.885869        
W913    2100.9          2099.06         0.139902        1.00088         49.6352         0.427231        
W914    2100.28         2103.37         0.123181        0.99853         44.8999         1.65342         
W915    2099.6          2100.34         0.125205        0.999647        41.1635         0.879296        
W916    2098.87         2096.1          0.132843        1.00132         42.6285         1.33558         
W917    2098.09         2096.29         0.127872        1.00086         57.7451         1.66882         
W918    2097.25         2095.19         0.149489        1.00099         63.2867         1.01351         
W919    2096.73         2309.93         0.0345288       0.907706        1.05443         4.52902e-06     
W920    2097.57         2094.92         0.127812        1.00126         74.5296         0.981275        
W921    2098.35         2098.69         0.125408        0.999835        44.5515         1.02513         
W922    2099.08         2091.45         0.137707        1.00365         47.9986         2.13033         
W923    2099.75         2106.23         0.121184        0.996925        46.6428         0.153396        
W924    2100.38         2100.74         0.13419         0.999828        39.8563         0.448109        
W925    2100.96         2100.12         0.134165        1.0004          46.6675         1.28993         
W926    2101.48         2099.88         0.131458        1.00076         41.1146         1.28215         
W927    2101.95         2102.29         0.146113        0.999837        46.1779         0.635769        
W928    2102.37         2099.39         0.158847        1.00142         41.5123         1.13856         
W929    2102.74         2099.79         0.158741        1.00141         50.0174         1.14671         
W930    2103.05         2103.41         0.153984        0.999828        49.8909         1.00312         
W931    2103.31         2104.17         0.158633        0.999594        43.3851         0.879191        
W932    2103.52         2100.7          0.160742        1.00135         46.311          0.89015         
W933    2103.68         2106.58         0.136553        0.998623        50.7721         1.42592         
W934    2103.79         2101.84         0.137502        1.00093         50.8766         1.27043         
W935    2103.84         2108.47         0.126382        0.997805        46.4064         1.73423         
W936    2103.84         2102.29         0.139005        1.00074         46.0552         1.38739         
W937    2103.79         2108.66         0.140768        0.997689        52.9723         0.540833        
W938    2103.68         2088.19         0.183918        1.00742         52.6094         3.77388         
W939    2103.52         2110.72         0.136168        0.996591        45.9685         3.18196         
W940    2103.31         2095.58         0.147682        1.00369         50.632          2.77968         
W941    2103.05         2107.99         0.127485        0.997657        47.4994         0.513763        
W942    2102.74         2100.92         0.141152        1.00086         50.5077         0.549579        
W943    2102.37         2100.41         0.13859         1.00093         47.2112         0.878615        
W944    2101.95         2107.99         0.119343        0.997134        45.8629         0.727093        
W945    2101.48         2099.55         0.123174        1.00092         52.0125         0.751845        
W946    2100.96         2105.34         0.123517        0.99792         47.0991         0.590429        
W947    2100.38         2101.1          0.12678         0.999656        44.1109         0.767752        
W948    2099.75         2097.1          0.129243        1.00126         54.9406         0.817561        
W949    2099.08         2090.83         0.123355        1.00394         39.332          1.75011         
W950    2098.35         2098.54         0.120979        0.999908        44.1392         0.755509        
W951    2097.57         2105.6          0.107713        0.996182        52.4828         0.911451        
W952    2096.73         2111.08         0.129195        0.993204        121.568         0.147731        
W953    2096.16         2124.64         0.128465        0.986599        66.7857         2.29329         
W954    2096.99         2090.04         0.12091         1.00333         56.1319         1.75733         
W955    2097.78         2100.22         0.112822        0.998834        51.0495         1.12149         
W956    2098.5          2103.31         0.11486         0.997715        47.793          0.859428        
W957    2099.18         2094.95         0.127814        1.00202         43.6709         0.861988        
W958    2099.81         2099.91         0.127901        0.999953        41.1346         2.3176          
W959    2100.38         2100.67         0.125483        0.999863        47.3944         2.13535         
W960    2100.91         2102.96         0.120306        0.999023        51.5811         1.85381         
W961    2101.38         2104.22         0.120889        0.998649        51.3759         0.699839        
W962    2101.8          2103.6          0.127876        0.999141        43.8673         1.11191         
W963    2102.16         2105.42         0.121244        0.998451        43.8261         0.913329        
W964    2102.48         2103.44         0.125313        0.999542        46.5733         1.21416         
W965    2102.74         2107.33         0.12558         0.99782         45.0269         1.49561         
W966    2102.95         2104.73         0.132866        0.999153        44.7821         2.16499         
W967    2103.11         2104.29         0.131211        0.999439        44.1199         1.84551         
W968    2103.21         2102.22         0.128947        1.00047         50.8665         1.61936         
W969    2103.26         2110.1          0.111521        0.996759        54.5852         0.413381        
W970    2103.26         2099.89         0.134808        1.00161         47.064          0.680802        
W971    2103.21         2102.82         0.132349        1.00019         45.4599         1.23967         
W972    2103.11         2110.6          0.121018        0.996448        42.2115         0.804405        
W973    2102.95         2096.9          0.139347        1.00288         47.7856         0.338177        
W974    2102.74         2107.45         0.126627        0.997764        44.8721         1.04375         
W975    2102.48         2103.6          0.11908         0.999466        48.9575         0.927374        
W976    2102.16         2102.88         0.12632         0.999656        46.8488         2.21695         
W977    2101.8          2104.91         0.132057        0.998519        42.4205         2.89751         
W978    2101.38         2092.73         0.131401        1.00413         51.2872         1.11512         
W979    2100.91         2105.99         0.111636        0.997588        49.5768         0.882623        
W980    2100.38         2096.64         0.131279        1.00179         46.8674         0.132442        
W981    2099.81         2095.29         0.133267        1.00216         44.9696         1.17216         
W982    2099.18         2096.94         0.128893        1.00107         44.4627         1.41372         
W983    2098.5          2099.62         0.126492        0.999469        37.7436         1.63433         
W984    2097.78         2086.49         0.140667        1.00541         47.0717         2.44254         
W985    2096.99         2093.63         0.12473         1.00161         49.1931         0.529086        
W986    2096.16         2110.57         0.140154        0.993173        59.7769         2.11574         
W987            2095.54         2103.52         0.996207        100             0.460818        
W988    2096.37         2095.83         0.114952        1.00026         53.8848         1.31726         
W989    2097.15         2092.79         0.119273        1.00208         34.3421         0.397674        
W990    2097.88         2098.42         0.120034        0.999744        40.4799         1.44599         
W991    2098.56         2101.7          0.119388        0.998507        48.6998         1.30147         
W992    2099.18         2097.78         0.126669        1.00067         43.1295         0.811186        
W993    2099.76         2101.18         0.122597        0.999321        49.6915         1.78703         
W994    2100.28         2098.8          0.123176        1.00071         46.3184         1.2524          
W995    2100.75         2101.83         0.120331        0.999487        44.6956         2.79429         
W996    2101.17         2095.13         0.133626        1.00288         44.7654         0.351394        
W997    2101.53         2105.83         0.113018        0.99796         51.6946         1.44034         
W998    2101.85         2101.18         0.1235          1.00032         40.4095         1.21417         
W999    2102.11         2102.23         0.127462        0.999943        46.4381         1.10878         
W1000   2102.32         2101.54         0.13393         1.00037         40.2342         1.2269          
W1001   2102.48         2100.01         0.134411        1.00117         39.7493         0.67913         
W1002   2102.58         2101.86         0.130755        1.00034         51.6817         0.269114        
W1003   2102.63         2096.32         0.136502        1.00301         54.8377         1.625           
W1004   2102.63         2102.02         0.130629        1.00029         44.9768         1.28909         
W1005   2102.58         2103.35         0.125281        0.999636        49.149          0.522559        
W1006   2102.48         2104.75         0.120834        0.998922        42.6314         1.17821         
W1007   2102.32         2105.64         0.130343        0.998421        47.4365         1.20734         
W1008   2102.11         2097.45         0.138011        1.00222         48.9708         1.31538         
W1009   2101.85         2099.7          0.127015        1.00103         49.0027         1.17951         
W1010   2101.53         2104.1          0.119866        0.998781        47.4719         1.99636         
W1011   2101.17         2089.83         0.146165        1.00543         45.8498         1.45886         
W1012   2100.75         2103.3          0.116132        0.998789        47.4785         1.40163         
W1013   2100.28         2107.83         0.108946        0.996419        56.6208         1.03826         
W1014   2099.76         2102.94         0.123338        0.998485        53.4663         1.69517         
W1015   2099.18         2100.91         0.119643        0.999176        38.7724         0.776505        
W1016   2098.56         2098.41         0.11709         1.00007         48.6235         1.46357         
W1017   2097.88         2099.24         0.118723        0.999352        47.7676         1.82054         
W1018   2097.15         2100.3          0.119199        0.998501        41.9096         1.03327         
W1019   2096.37         2281.97         0.112553        0.918669        13.8212         0.63954         
W1020           2095.54         2022.43         1.03615         65.488          1               
W1021   2094.87         2101.38         0.122           0.9969          81.2728         1.02745         
W1022   2095.7          2093.92         0.125292        1.00085         54.1437         1.313           
W1023   2096.48         2097.05         0.119654        0.999725        47.5008         1.0987          
W1024   2097.21         2101.7          0.121828        0.997864        41.6948         0.917388        
W1025   2097.88         2094.65         0.127801        1.00154         45.461          0.634239        
W1026   2098.51         2096.54         0.126045        1.00094         51.2195         1.14064         
W1027   2099.08         2094.38         0.130444        1.00224         48.3465         0.670771        
W1028   2099.6          2100.68         0.12446         0.999488        41.9917         1.07897         
W1029   2100.07         2101.32         0.120683        0.999405        45.9611         1.18466         
W1030   2100.49         2100.24         0.123607        1.00012         46.2089         0.325602        
W1031   2100.86         2102.03         0.12096         0.999442        44.1398         0.901398        
W1032   2101.17         2100.06         0.126742        1.00053         43.1098         0.629089        
W1033   2101.43         2097.05         0.133647        1.00209         46.1799         0.956373        
W1034   2101.64         2102.47         0.127751        0.999607        43.7112         0.532097        
W1035   2101.8          2104.31         0.12022         0.998808        45.6537         1.67288         
W1036   2101.9          2101.11         0.115232        1.00038         53.5061         1.74156         
W1037   2101.95         2101.86         0.128182        1.00004         58.9128         0.545621        
W1038   2101.95         2103.7          0.125754        0.999169        48.429          1.41279         
W1039   2101.9          2099.35         0.131726        1.00121         51.6605         1.46407         
W1040   2101.8          2101.07         0.129918        1.00035         47.7569         0.716993        
W1041   2101.64         2094.31         0.147585        1.0035          46.8892         1.16666         
W1042   2101.43         2107.24         0.126474        0.997244        45.833          1.28422         
W1043   2101.17         2108.81         0.117688        0.996377        50.8946         0.673327        
W1044   2100.86         2095.99         0.126452        1.00232         52.4499         0.61502         
W1045   2100.49         2106.13         0.117898        0.997323        51.336          1.12744         
W1046   2100.07         2101.22         0.12273         0.999454        41.9948         0.45454         
W1047   2099.6          2094.48         0.146133        1.00244         50.8475         1.33676         
W1048   2099.08         2093.31         0.14601         1.00275         50.9962         1.04277         
W1049   2098.51         2099.73         0.128852        0.999417        44.4735         0.943471        
W1050   2097.88         2100.42         0.121304        0.998792        56.5581         3.10233         
W1051   2097.21         2097.56         0.120442        0.999833        48.5305         0.473117        
W1052   2096.48         2102.64         0.118855        0.997068        48.3883         1.41346         
W1053   2095.7          2061.27         0.134677        1.0167          57.1367         1.15449         
W1054   2094.87         2053.97         0.146177        1.01991         59.9181         0.600121        
W1055   2094.15         3069.93         0.122           0.682149        1.05441         4.52379e-06     
W1056   2094.98         2110.37         0.135594        0.992706        55.5279         1.26263         
W1057   2095.75         2120.23         0.119044        0.988456        38.9222         0.578937        
W1058   2096.48         2111.86         0.126701        0.992716        27.7549         1.15725         
W1059   2097.15         2090.94         0.120191        1.00297         44.4127         2.52665         
W1060   2097.78         2130.43         0.114049        0.984674        26.9655         2.83068         
W1061   2098.35         2101.71         0.130611        0.998402        41.0648         0.839368        
W1062   2098.87         2100.27         0.131364        0.999335        46.827          0.447202        
W1063   2099.34         2100.46         0.12612         0.999467        48.342          0.889366        
W1064   2099.76         2097.87         0.123411        1.0009          39.1564         0.612412        
W1065   2100.13         2098.43         0.126318        1.00081         40.7815         1.14154         
W1066   2100.44         2100.39         0.125754        1.00002         42.4357         2.71455         
W1067   2100.7          2107.21         0.121379        0.996911        45.1894         0.433672        
W1068   2100.91         2096.22         0.131923        1.00224         44.6986         1.28706         
W1069   2101.07         2103.41         0.115924        0.998885        38.044          1.44306         
W1070   2101.17         2101.52         0.118733        0.999834        50.1014         0.364119        
W1071   2101.22         2098.09         0.131615        1.00149         43.4184         1.24922         
W1072   2101.22         2102.12         0.129985        0.999574        46.331          1.23817         
W1073   2101.17         2098.48         0.13222         1.00128         47.2516         0.591392        
W1074   2101.07         2106.05         0.11881         0.997635        48.5695         1.40864         
W1075   2100.91         2098.77         0.132205        1.00102         46.8808         1.81915         
W1076   2100.7          2109.95         0.1245          0.995617        45.5057         1.7488          
W1077   2100.44         2092.17         0.144767        1.00395         42.4532         0.333772        
W1078   2100.13         2105.2          0.121222        0.997591        48.6223         2.51275         
W1079   2099.76         2095.18         0.131572        1.00218         39.2426         1.79536         
W1080   2099.34         2101.8          0.123889        0.99883         35.7714         2.28621         
W1081   2098.87         2096.73         0.133422        1.00102         44.6629         0.476916        
W1082   2098.35         2097.5          0.129744        1.0004          45.0719         1.52324         
W1083   2097.78         2096.7          0.129007        1.00051         41.7917         0.801029        
W1084   2097.15         2107.78         0.129034        0.994957        32.9149         0.975968        
W1085   2096.48         2084.3          0.125645        1.00584         40.8858         1.74199         
W1086   2095.75         2068.8          0.13265         1.01303         55.1401         1.11759         
W1087   2094.98         2046.64         0.130619        1.02362         37.6959         0.334959        
W1088   2094.15         2107.97         0.137107        0.993444        85.828          1.64986         
W1089   2093.37         2202.37         0.13192         0.950509        16.2698         2.4154          
W1090   2094.2          2113.35         0.147536        0.990939        32.1205         0.603161        
W1091   2094.98         1974.28         0.123259        1.06114         38.7396         1.6904          
W1092   2095.7          2099.1          0.173345        0.99838         48.4078         1.30902         
W1093   2096.38         2151.98         0.169951        0.974162        42.1134         1.4109          
W1094   2097            2068.88         0.169172        1.01359         45.2979         0.58303         
W1095   2097.57         2099.89         0.17088         0.998898        52.8081         2.05315         
W1096   2098.09         2097.57         0.169236        1.00025         32.5071         1.87012         
W1097   2098.56         2097.85         0.136957        1.00034         43.8992         0.175278        
W1098   2098.98         2105.41         0.11741         0.996947        51.1774         0.594865        
W1099   2099.34         2098.96         0.12951         1.00018         42.3105         1.04185         
W1100   2099.66         2099.54         0.127658        1.00006         53.7003         0.989166        
W1101   2099.92         2099.2          0.127166        1.00034         65.0344         2.76693         
W1102   2100.13         2102.85         0.126169        0.998707        54.5095         0.690015        
W1103   2100.28         2098.66         0.126326        1.00077         45.4001         0.506279        
W1104   2100.39         2102.12         0.127981        0.999176        53.7832         0.469561        
W1105   2100.44         2105.52         0.12898         0.997588        47.746          0.67668         
W1106   2100.44         2098.45         0.140456        1.00095         45.3897         1.56548         
W1107   2100.39         2094.88         0.127713        1.00263         49.201          1.08903         
W1108   2100.28         2092.46         0.145548        1.00374         50.8559         0.828674        
W1109   2100.13         2103.92         0.12836         0.998199        52.0817         0.750919        
W1110   2099.92         2096.04         0.134885        1.00185         45.5539         0.79769         
W1111   2099.66         2100.36         0.127091        0.999664        49.0784         0.760673        
W1112   2099.34         2099.83         0.119793        0.999768        52.7686         0.744405        
W1113   2098.98         2100.21         0.125812        0.999414        49.2126         0.725035        
W1114   2098.56         2098.09         0.134822        1.00023         44.715          0.561405        
W1115   2098.09         2099.06         0.121509        0.999539        41.4487         0.700577        
W1116   2097.57         2101.29         0.120289        0.998232        43.4781         1.43016         
W1117   2097            2086.44         0.125608        1.00506         50.0803         1.0455          
W1118   2096.38         2114.88         0.114464        0.991253        53.825          2.68688         
W1119   2095.7          1724.06         0.125343        1.21557         199.898         1.76329         
W1120   2094.98         3029.93         0.0890789       0.691428        1.05441         4.5241e-06      
W1121   2094.2          2079.16         0.115995        1.00723         40.0503         0.392857        
W1122   2093.37         2079.42         0.128107        1.00671         30.4202         1.98976         
W1123   2092.55         2180.98         0.156525        0.959454        43.0492         2.52118         
W1125   2094.15         1672.49         0.152684        1.25211         199.99          1.76368         
W1126   2094.87         1951.66         0.162467        1.07338         82.5389         2.67664         
W1127   2095.55         2087.37         0.173411        1.00392         6.47581         2.10082         
W1128   2096.17         2104.03         0.166802        0.996266        52.0743         1.03377         
W1129   2096.74         2096.41         0.173028        1.00016         47.5664         0.553745        
W1130   2097.26         2107.42         0.169032        0.995179        51.7319         2.11182         
W1131   2097.73         2105.19         0.156174        0.996458        50.1196         2.27052         
W1132   2098.15         2098.1          0.149198        1.00002         59.9032         1.0079          
W1133   2098.51         2096.51         0.147908        1.00096         40.4148         0.682394        
W1134   2098.82         2102.58         0.12859         0.998215        57.5436         2.04458         
W1135   2099.08         2096.39         0.134204        1.00128         81.9621         1.42498         
W1136   2099.29         2100.22         0.143661        0.999557        57.2087         1.25309         
W1137   2099.45         2105.18         0.128136        0.997278        81.2873         2.18945         
W1138   2099.55         2093.14         0.150311        1.00306         76.5538         1.21102         
W1139   2099.61         2099.89         0.147034        0.999864        60.2966         2.06104         
W1140   2099.61         2073.37         0.151538        1.01265         82.2122         0.668197        
W1141   2099.55         1984.3          0.125017        1.05808         64.8533         1.45041         
W1142   2099.45         2113.59         0.143936        0.993308        45.13           0.687879        
W1143   2099.29         2096.8          0.133599        1.00119         47.9816         1.61279         
W1144   2099.08         2112.93         0.121782        0.993447        28.9588         1.5291          
W1145   2098.82         2098.15         0.12669         1.00032         25.0172         1.32189         
W1146   2098.51         2093.33         0.129833        1.00248         58.9088         1.63122         
W1147   2098.15         2095.95         0.130811        1.00105         72.638          1.84628         
W1148   2097.73         2130.08         0.125967        0.984811        16.4538         0.429141        
W1149   2097.26         2092.32         0.157262        1.00236         61.5342         1.28695         
W1150   2096.74         2056.81         0.162           1.01942         113.605         1.06757         
W1151   2096.17         2107.76         0.14295         0.994503        53.2294         2.45991         
W1152   2095.55         2093.6          0.161694        1.00093         33.1618         2.84667         
W1153   2094.87         2101.56         0.155188        0.996817        39.129          1.08138         
W1154   2094.15         2071.08         0.137694        1.01114         26.3853         1.07797         
W1155   2093.37         2022.88         0.136085        1.03485         45.5392         2.94039         
W1156   2092.55         2072.12         0.130609        1.00986         29.0854         0.939141        
